Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=state=DE
19971,DE,5,16637.06507,06/10/2014,,
19806,DE,5.52,38820.70941,11/08/2010,,
19711,DE,6.16,36428.5588,02/13/2012,,
19709,DE,2.8,26872.73514,07/01/2006,,
19977,DE,9.165,55827.89083,03/17/2011,,
19958,DE,6,31954.64669,04/21/2014,,
19734,DE,8.25,31107.41331,10/11/2014,,
19808,DE,4.73,45249.15882,08/22/2009,,
19807,DE,3.68,31008.88132,11/21/2009,,
19958,DE,3.78,32784.07622,05/04/2008,,
19958,DE,5.64,36286.90284,04/14/2011,,
19971,DE,6.27,27544.14645,10/30/2011,,
19711,DE,6.235,54409.96084,09/01/2009,,
19901,DE,2.431,28750.46461,11/15/2007,,
19970,DE,5.76,25282.41586,08/30/2014,,
19943,DE,7.775,48354.16732,08/25/2010,,
19975,DE,10.08,112684.8806,06/23/2010,,
19966,DE,5.18,30363.00341,08/11/2010,,
19810,DE,5.5,16999.94862,10/06/2014,,
19808,DE,3.15,38995.27293,04/22/2009,,
19709,DE,5.684,51154.62331,06/23/2008,,
19943,DE,6,53533.15476,04/22/2009,,
19960,DE,6.5,23443.87011,03/14/2014,,
19966,DE,5.1,24744.23282,09/07/2011,,
19962,DE,4.5,35970.01688,04/14/2009,,
19711,DE,3.87,30223.18568,02/20/2010,,
19958,DE,7,34828.75158,05/29/2014,,
19809,DE,6.3,61954.51838,07/09/2009,,
19809,DE,3.15,29986.47962,09/27/2009,,
19970,DE,3.78,31817.8658,06/02/2010,,
19944,DE,8.91,9139.415771,08/09/2014,,
19701,DE,8.08,38026.37906,04/11/2014,,
19930,DE,5.04,43359.59891,09/01/2009,,
19966,DE,5.1,34641.23419,08/04/2011,,
19971,DE,4.06,13970.41564,01/12/2014,,
19711,DE,5.2,47230.12251,03/24/2008,,
19734,DE,14.73,111701.6483,02/04/2014,,
19709,DE,9,18713.38302,08/07/2014,,
19958,DE,5.18,34861.03996,09/06/2011,,
19955,DE,5.32,39974.65704,10/17/2010,,
19971,DE,3.964,35373.57347,02/07/2010,,
19971,DE,6,55165.03236,11/22/2008,,
19975,DE,3.7,24474.74953,08/25/2010,,
19930,DE,4.5,15440.53674,09/06/2014,,
19701,DE,6.48,61903.95498,04/03/2009,,
19707,DE,5.52,47201.66001,06/22/2010,,
19711,DE,5.25,49125.87104,09/09/2010,,
19934,DE,6.02,52198.85336,12/04/2008,,
19975,DE,8.74,35652.19293,03/06/2010,,
19711,DE,7.35,69261.58541,07/03/2009,,
19720,DE,7.2,61922.27925,01/24/2009,,
19968,DE,7.995,66643.04772,02/09/2009,,
19968,DE,9.84,45976.59558,08/06/2012,,
19975,DE,4.095,41631.96398,04/22/2009,,
19944,DE,7.05,44117.43074,02/15/2011,,
19952,DE,8.415,23630.42711,10/29/2014,,
19702,DE,6.25,29395.7785,04/11/2014,,
19971,DE,3,25969.40347,09/12/2008,,
19963,DE,4.095,39146.54225,01/21/2010,,
19701,DE,6.48,23731.13062,10/30/2014,,
19803,DE,5.29,45207.59872,01/23/2010,,
19970,DE,5.2,50889.51608,12/13/2007,,
19963,DE,151.2,711007.4131,08/21/2011,,
19904,DE,10.08,60423.34905,06/07/2010,,
19701,DE,1.575,13331.79711,07/12/2009,,
19939,DE,21.42,55337.07614,10/30/2014,,
19971,DE,12.75,37788.28942,09/08/2014,,
19709,DE,1.2,10734.0201,09/23/2008,,
19966,DE,5.64,36061.76131,09/28/2012,,
19930,DE,8.25,24615.34842,09/08/2014,,
19734,DE,6.75,31636.94527,05/06/2014,,
19952,DE,7.56,61082.73584,11/06/2008,,
19713,DE,3.92,16337.49901,10/04/2014,,
19701,DE,1.35,11501.45762,07/12/2009,,
19939,DE,4.725,40917.3604,09/01/2009,,
19701,DE,7.28,22284.37174,04/21/2014,,
19711,DE,2.2,20812.29849,03/13/2009,,
19966,DE,5.355,22120.08163,09/19/2011,,
19709,DE,7.8,65695.57357,02/09/2008,,
19803,DE,3.15,24030.87063,01/15/2011,,
19701,DE,6,53447.34204,10/31/2007,,
19958,DE,10.26,45058.26721,10/09/2011,,
19958,DE,6.67,49382.61145,08/10/2009,,
19971,DE,4.32,18116.76847,11/21/2014,,
19960,DE,8.64,50926.87894,12/31/2010,,
19734,DE,7.128,69941.69949,04/22/2009,,
19971,DE,4.2,45209.6943,11/25/2008,,
19947,DE,8,55172.27592,05/13/2009,,
19808,DE,7.8,70290.83961,03/24/2008,,
19966,DE,7.2,66270.41608,02/11/2009,,
19958,DE,1.8,23028.24539,01/18/2010,,
19968,DE,2.96,19694.99943,09/12/2010,,
19971,DE,14,71011.5506,09/01/2014,,
19958,DE,12.72,36204.98599,02/17/2014,,
19958,DE,8.4,70943.77533,12/14/2008,,
19808,DE,7.2,60808.95028,12/20/2008,,
19808,DE,9.07,26240.7418,10/30/2014,,
19958,DE,7.56,65093.24136,08/07/2009,,
19707,DE,5.4,46028.84301,05/03/2008,,
19904,DE,5.7,21175.72239,10/31/2012,,
19713,DE,4.548,32946.34044,11/22/2008,,
19950,DE,9.225,50924.36408,10/26/2010,,
19709,DE,3.68,32355.11294,03/23/2010,,
19966,DE,4.8,30702.80178,10/17/2012,,
19958,DE,7.5,38337.12753,10/30/2014,,
19709,DE,8.82,41420.25017,10/30/2014,,
19973,DE,7.2,43002.26019,02/15/2011,,
19807,DE,3.075,28596.06529,12/26/2009,,
19709,DE,4.05,24983.57803,10/19/2011,,
19958,DE,3.87,33260.64966,03/18/2008,,
19934,DE,4.41,27636.74014,01/02/2011,,
19707,DE,7.875,68592.47492,06/17/2008,,
19734,DE,7.59,61276.25806,04/30/2010,,
19930,DE,8.25,29130.51142,03/06/2014,,
19963,DE,3.29,24203.46978,12/13/2012,,
19930,DE,5.2,16326.93012,10/30/2014,,
19975,DE,4.32,30662.87348,10/10/2009,,
19963,DE,1.89,21331.48747,02/04/2009,,
19810,DE,4.8,45819.87097,11/03/2006,,
19966,DE,3.5,31349.26605,12/04/2008,,
19950,DE,7.05,37978.085,05/12/2011,,
19807,DE,7.56,64083.8313,09/23/2008,,
19947,DE,10.04,47705.9123,02/17/2014,,
19958,DE,4.5,15554.10613,03/25/2014,,
19709,DE,2.47,33708.08889,05/09/2005,,
19701,DE,13.5,39035.07263,10/30/2014,,
19809,DE,2.6,14151.86817,02/04/2014,,
19701,DE,7.5,30557.18113,03/13/2014,,
19701,DE,7.5,25923.67531,10/30/2014,,
19711,DE,7.28,20749.55011,04/21/2014,,
19901,DE,4.549,45794.77002,12/22/2008,,
19958,DE,9,45542.50244,01/24/2014,,
19709,DE,4.247,41800.71221,04/22/2009,,
19736,DE,4.8,51229.48415,05/20/2007,,
19966,DE,6.27,42483.45183,02/20/2011,,
19951,DE,3.78,33092.48204,11/13/2009,,
19701,DE,10.175,62429.98097,12/23/2010,,
19810,DE,7.56,38951.25272,11/21/2014,,
19968,DE,6.76,21525.62409,10/24/2014,,
19805,DE,5.425,60524.7487,02/07/2009,,
19970,DE,5.25,24366.70854,09/23/2014,,
19958,DE,8.52,24205.64487,04/10/2014,,
19947,DE,6.3,54743.1608,01/27/2009,,
19975,DE,5.1,22445.29138,07/24/2011,,
19930,DE,31.35,95792.96559,10/26/2014,,
19968,DE,5.5,19407.95914,11/21/2014,,
19711,DE,6.65,49163.63234,01/03/2010,,
19803,DE,2.07,20533.2189,09/04/2009,,
19958,DE,6.5,20190.55481,10/02/2014,,
19930,DE,2.82,59736.56321,06/09/2010,,
19720,DE,1.96,9204.898864,10/29/2014,,
19808,DE,3.325,32096.64346,11/27/2009,,
19702,DE,6.72,59262.17873,09/21/2008,,
19701,DE,3.6,34831.19176,08/18/2006,,
19930,DE,25.48,192873.315,06/11/2011,,
19709,DE,9,42104.19035,06/04/2014,,
19966,DE,4.81,26462.53519,12/27/2010,,
19709,DE,10.4,32703.71347,10/30/2014,,
19943,DE,10.29,49050.18597,01/24/2014,,
19975,DE,5.04,44541.02724,11/24/2008,,
19952,DE,5,38595.50782,06/27/2014,,
19805,DE,4.32,21423.19315,01/23/2014,,
19966,DE,3.36,24911.87835,04/23/2011,,
19709,DE,4.5,29372.75338,12/02/2011,,
19940,DE,5.75,43837.79508,10/25/2010,,
19977,DE,5,23400.34753,07/12/2014,,
19803,DE,6.24,24170.83603,10/18/2014,,
19971,DE,5.3,21210.89532,04/18/2014,,
19711,DE,8,71462.67748,11/25/2008,,
19951,DE,7.524,65958.1799,07/31/2009,,
19711,DE,5.32,39989.22574,11/16/2010,,
19707,DE,6.5,33052.68602,10/26/2014,,
19709,DE,49.98,150925.6435,10/02/2014,,
19901,DE,4.935,34221.75664,06/08/2011,,
19711,DE,4.375,42696.95622,10/26/2009,,
19971,DE,7.5,23669.29194,03/06/2014,,
19958,DE,5.112,46169.75855,12/09/2008,,
19971,DE,9.24,87193.98537,04/01/2009,,
19966,DE,11.5,68448.47346,10/23/2014,,
19720,DE,4.55,41420.31896,11/21/2009,,
19734,DE,10.53,30493.72019,04/18/2014,,
19711,DE,5.88,54841.05036,08/15/2009,,
19970,DE,10.08,90346.06144,07/19/2010,,
19960,DE,3.15,27763.28795,02/12/2009,,
19966,DE,7.2,48136.85842,02/20/2011,,
19970,DE,2.4,25127.75233,07/30/2006,,
19963,DE,15.64,97538.62634,09/14/2010,,
19975,DE,8.82,41420.25017,10/12/2014,,
19938,DE,11.52,51782.87746,05/11/2012,,
19711,DE,18.9,147788.6183,08/28/2009,,
19973,DE,24.5,102663.693,11/17/2014,,
19709,DE,3.168,31808.44538,08/08/2009,,
19971,DE,6.8,27861.12746,11/24/2008,,
19713,DE,1.75,23506.20309,01/26/2009,,
19968,DE,5.775,51651.98017,01/07/2009,,
19958,DE,6,55225.34674,02/06/2009,,
19958,DE,7.5,22166.47975,03/19/2014,,
19709,DE,8.25,16461.63596,04/11/2014,,
19963,DE,4.83,12487.726,07/23/2010,,
19713,DE,7.68,39053.01979,10/23/2014,,
19971,DE,5.92,39540.68521,02/04/2011,,
19711,DE,4,34465.0139,06/18/2008,,
19966,DE,7.03,39644.84528,10/31/2010,,
19953,DE,7,32873.21442,10/30/2014,,
19934,DE,8.1,23929.54644,10/30/2014,,
19966,DE,49.95,324123.3117,05/22/2011,,
19970,DE,6.75,28132.17303,10/30/2014,,
19701,DE,6,62819.38084,07/01/2006,,
19805,DE,1.575,13700.87033,09/01/2009,,
19713,DE,4.2,41891.66847,06/24/2009,,
19707,DE,2.94,24934.26598,11/07/2009,,
19971,DE,11,54741.94037,08/30/2014,,
19707,DE,10,89524.28792,12/11/2008,,
19701,DE,8.25,39181.06286,02/28/2014,,
19975,DE,3.7,25156.83272,08/16/2010,,
19707,DE,10.08,32565.12151,10/23/2014,,
19701,DE,7.5,35086.82529,06/27/2014,,
19971,DE,2.5,12712.57155,10/26/2014,,
19711,DE,11.55,41698.40023,09/22/2014,,
19701,DE,4.5,21247.50486,11/14/2014,,
19966,DE,4.995,24359.30187,06/02/2011,,
19930,DE,5,21319.74084,04/21/2014,,
19973,DE,13.16,84884.03392,07/20/2010,,
19971,DE,5.88,32336.64091,09/01/2009,,
19966,DE,6.5,30448.44008,09/21/2014,,
19970,DE,8.25,29776.72066,03/19/2014,,
19709,DE,5.4,44394.37141,09/12/2009,,
19713,DE,5.6,53292.11829,08/15/2005,,
19963,DE,72.38,404844.6013,04/12/2011,,
19808,DE,9.45,64530.7365,10/15/2004,,
19958,DE,7.98,59213.95601,07/26/2009,,
19808,DE,8,89446.43722,09/15/2009,,
19711,DE,8.82,48019.125,08/26/2011,,
19707,DE,4.2,16780.59444,10/25/2014,,
19734,DE,9.675,83465.04456,06/11/2009,,
19804,DE,7.14,36506.51722,10/30/2014,,
19977,DE,5.52,42051.73917,02/10/2010,,
19701,DE,6.5,30408.58192,06/27/2014,,
19904,DE,10,34029.99369,12/03/2013,,
19958,DE,5.16,46670.43848,02/12/2009,,
19933,DE,6.5,30471.35462,08/30/2014,,
19713,DE,7.56,26772.17714,10/17/2014,,
19810,DE,7.5,35274.9342,04/30/2014,,
19933,DE,8.25,34323.19661,08/23/2014,,
19904,DE,20.14,89714.88191,03/05/2014,,
19711,DE,8.1,28914.86862,10/23/2014,,
19962,DE,5.1,45456.2212,03/30/2008,,
19707,DE,7.02,63219.45358,06/26/2009,,
19970,DE,6.25,7200.975061,03/07/2014,,
19944,DE,5.25,60244.34347,05/17/2006,,
19808,DE,6.3,47493.83997,11/30/2009,,
19709,DE,8.25,30911.98868,10/17/2014,,
19971,DE,9.2,51863.72097,02/14/2011,,
19711,DE,8.4,48305.54569,11/07/2010,,
19707,DE,4.4,43240.46981,11/22/2008,,
19709,DE,7.8,24964.56773,04/09/2014,,
19970,DE,5.88,52685.39202,11/22/2008,,
19933,DE,8.8,30880.97576,12/05/2014,,
19971,DE,12,32223.72884,09/06/2014,,
19804,DE,2.8,25771.82848,02/02/2009,,
19711,DE,4.8,26231.97653,04/27/2012,,
19971,DE,6.3,55953.35959,04/03/2009,,
19958,DE,8.75,44494.00041,10/23/2014,,
19943,DE,16.22,41633.73935,07/24/2014,,
19711,DE,3,30862.20328,07/17/2007,,
19938,DE,7.56,25684.37985,10/30/2014,,
19709,DE,7.2,69086.68053,11/25/2008,,
19711,DE,13.2,39676.95838,08/14/2014,,
19734,DE,8.82,28425.01569,12/25/2014,,
19958,DE,4.8,41279.55211,02/17/2009,,
19707,DE,7.82,68592.47492,06/23/2008,,
19709,DE,7.95,37389.91631,10/09/2014,,
19971,DE,3.675,34304.73832,04/22/2009,,
19734,DE,6,51061.35155,09/26/2007,,
19933,DE,6.25,31781.42887,10/05/2014,,
19710,DE,7.56,75826.84449,11/25/2008,,
19930,DE,9.36,68972.27062,08/23/2008,,
19963,DE,7.7,25586.36726,07/04/2014,,
19901,DE,7.35,33366.31264,10/30/2014,,
19973,DE,8.19,46523.37101,04/08/2010,,
19711,DE,4.8,17348.46388,03/19/2014,,
19977,DE,8.4,57807.89255,09/09/2010,,
